totalArea,Ecc,EquivlentDiameter,weightedX,weightedY,Rectangularity,Circularity,Elongation,EulerNumber,Class
259,0.964903,18.159544,46.050193,30.216216,0.486842,4.316426,0.368421,1,1
149,0.967095,13.773623,38.013423,31.09396,0.282732,3.080051,0.548387,1,1
31,0.526542,6.282549,30.645161,31.064516,0.738095,0.822451,0.857143,1,1
13,0.948683,4.068429,57,45,0.52,0.285422,1,1,1
61,0.975774,8.812923,26.114754,32.688525,0.458647,2.120146,0.368421,1,1
0,0,0,0,0,0,0,0,0,1
4,0.790569,2.256758,32.25,32,0.666667,0.424876,0.666667,1,1
33,0.954169,6.482045,31.636364,29.515152,0.55,1.445727,0.416667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
58,0.788881,8.59348,30.206897,31.758621,0.644444,1.086616,0.9,1,1
213,0.896452,16.468152,33.699531,33.981221,0.328704,2.037048,0.888889,1,1
6,0.790569,2.763953,59,20.5,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
1101,0.754906,37.44111,39.86376,24.714805,0.426249,4.400735,0.650794,0,1
806,0.565847,32.034842,32.119107,21.276675,0.216667,5.750517,0.967742,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,33.5,31.5,1,0.31831,1,1,1
63,0.870286,8.956232,31.730159,32.460317,0.636364,1.103446,0.818182,1,1
0,0,0,0,0,0,0,0,0,1
1987,0.593351,50.298379,31.906392,27.722698,0.67585,1.430516,0.816667,1,1
93,0.976721,10.881695,27.623656,26.258065,0.295238,2.432676,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
85,0.591652,10.403142,32,31.376471,0.772727,0.932276,0.909091,1,1
87,0.965574,10.52482,29.988506,49.45977,0.439394,2.647397,0.409091,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
12,0,3.90882,31.5,34.5,0.75,0.618415,1,1,1
0,0,0,0,0,0,0,0,0,1
114,0.988266,12.047793,25.508772,37.561404,0.235537,2.793012,1,1,1
14,0.629289,4.222008,30.642857,30.785714,0.7,0.696692,0.8,1,1
16,0.893474,4.513517,32.8125,33.1875,0.64,0.849752,1,1,1
430,0.885311,23.398568,21.188372,31.244186,0.568783,1.580934,0.583333,1,1
0,0,0,0,0,0,0,0,0,1
476,0.922942,24.618327,29.5,39.663866,0.432727,2.340684,0.44,1,1
1512,0.684188,43.876397,37.020503,27.154762,0.40678,5.572314,0.936508,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
402,0.927333,22.623932,32.062189,36.738806,0.416149,2.877611,0.456522,1,1
0,0,0,0,0,0,0,0,0,1
21,0.872024,5.170883,30.142857,30.619048,0.6,0.884532,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
58,0.94331,8.59348,34.068966,31.517241,0.446154,1.438944,0.769231,1,1
0,0,0,0,0,0,0,0,0,1
11,0.747471,3.74241,32.545455,32.181818,0.6875,0.674635,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
10,0.935414,3.568248,31.5,29,1,0.795775,0.4,1,1
1505,0.877647,43.774713,24.103654,22.617276,0.490548,1.973557,0.881356,1,1
29,0.903764,6.076508,31.758621,31.310345,0.58,1.174934,0.5,1,1
52,0.849535,8.136858,32.173077,32.673077,0.641975,0.999504,1,1,1
51,0.949028,8.058239,53.45098,32.607843,0.56044,1.58777,0.538462,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
63,0.751468,8.956232,31.619048,29.984127,0.65625,1.060141,0.666667,1,1
236,0.97953,17.33449,29.334746,33.775424,0.221805,3.345279,0.736842,1,1
2,1,1.595769,31,32.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
59,0.801581,8.667245,51.508475,33.40678,0.491667,1.537559,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
31,0.892381,6.282549,30.935484,32.16129,0.553571,0.957546,0.875,1,1
70,0.590367,9.440697,30.8,30.414286,0.707071,1.280093,0.818182,1,1
17,0.861948,4.652426,32.176471,31.882353,0.566667,1.005594,0.833333,1,1
161,0.990037,14.317527,31.031056,34.583851,0.365909,3.571613,0.275,1,1
0,0,0,0,0,0,0,0,0,1
1804,0.75943,47.926236,29.610865,30.170177,0.476996,2.644251,0.983871,1,1
0,0,0,0,0,0,0,0,0,1
1073,0.831771,36.961954,23.910531,34.721342,0.376227,5.302093,0.741935,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,33,31.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
912,0.629463,34.076304,15.778509,43.114035,0.556777,4.463257,0.928571,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
94,0.901579,10.940042,23.351064,25.606383,0.516484,1.397336,0.928571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
138,0.978019,13.255454,47.847826,24.905797,0.285714,2.30727,0.913043,1,1
0,0,0,0,0,0,0,0,0,1
24,0.970536,5.527906,35.25,33.208333,0.48,1.47215,0.5,1,1
0,0,0,0,0,0,0,0,0,1
41,0.746751,7.225152,31.390244,30.682927,0.569444,1.186811,0.888889,1,1
44,0.923364,7.484821,29.727273,31.909091,0.733333,1.213165,0.416667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
590,0.842188,27.408235,30.508475,27.020339,0.229037,5.054316,0.821429,1,1
48,0.962582,7.81764,32.916667,28.354167,0.685714,1.687006,0.357143,1,1
959,0.745269,34.943336,14.787278,34.8561,0.365612,4.26275,0.704918,-1,1
0,0,0,0,0,0,0,0,0,1
27,0.638574,5.86323,32,32.37037,0.771429,0.800975,0.714286,1,1
174,0.979696,14.884343,42.247126,35.568966,0.277512,2.685829,0.575758,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
933,0.83882,34.466397,31.592712,23.297964,0.690089,1.474835,0.5,1,1
1558,0.625027,44.538828,30.60077,32.906932,0.425683,2.001713,0.983607,1,1
366,0.98283,21.587165,18.150273,42.554645,0.223171,3.582774,0.97561,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1,0,1.128379,33,30,1,0,1,1,1
0,0,0,0,0,0,0,0,0,1
2014,0.523563,50.638962,23.223932,21.741311,0.568927,3.690781,0.983333,0,1
36,0.945281,6.770275,34.888889,34.944444,0.444444,1.252001,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
222,0.979911,16.812471,28.346847,35.761261,0.330357,3.344824,0.380952,1,1
392,0.924271,22.340768,34.65051,24.25,0.30625,3.512154,0.8,1,1
0,0,0,0,0,0,0,0,0,1
25,0.541757,5.641896,32.36,30.76,0.694444,0.804668,1,1,1
0,0,0,0,0,0,0,0,0,1
4,0.924176,2.256758,32,31.5,0.666667,0.387647,0.666667,1,1
982,0.680412,35.359882,28.039715,19.251527,0.429196,3.029099,0.846154,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
76,0.873168,9.836982,34.815789,31.513158,0.633333,1.431162,0.533333,1,1
6,0.790569,2.763953,31.5,32,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
4,0,2.256758,58.5,11.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
126,0.905386,12.666025,28.944444,27.293651,0.583333,1.442969,0.666667,1,1
4,0,2.256758,31.5,31.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
15,0.652141,4.370194,32.4,32.933333,0.75,0.720878,0.8,1,1
34,0.474702,6.579525,32.617647,32.676471,0.809524,0.851258,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
41,0.64629,7.225152,33.682927,33.463415,0.732143,0.881707,0.875,1,1
91,0.990978,10.764051,31.450549,31.208791,0.392241,2.896911,0.275862,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
18,0.876063,4.787307,33.944444,31.166667,0.6,0.927623,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.969869,5.046265,33.8,33.9,0.357143,0.637399,0.875,1,1
0,0,0,0,0,0,0,0,0,1
1396,0.675317,42.159725,42.267908,21.804441,0.415106,2.092868,0.966102,1,1
108,0.865011,11.72646,41.675926,20,0.488688,1.6714,0.764706,1,1
0,0,0,0,0,0,0,0,0,1
29,0.798186,6.076508,32.482759,31.448276,0.690476,0.937658,0.857143,1,1
64,0.991074,9.027033,37.0625,43.4375,0.205128,2.865517,0.541667,1,1
0,0,0,0,0,0,0,0,0,1
207,0.993754,16.234549,32.743961,40.898551,0.328571,4.133944,0.311111,1,1
0,0,0,0,0,0,0,0,0,1
66,0.966853,9.166996,32,34.969697,0.776471,1.731861,0.294118,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
564,0.899521,26.79752,20.946809,32.452128,0.348148,4.032376,0.8,1,1
531,0.937957,26.001735,25.472693,33.022599,0.316071,2.520287,0.952381,1,1
750,0.884215,30.901936,29.373333,24.622667,0.714286,1.553771,0.42,1,1
0,0,0,0,0,0,0,0,0,1
1936,0.267746,49.648683,36.93595,23.225207,0.512169,4.728872,0.952381,0,1
0,0,0,0,0,0,0,0,0,1
30,0.450972,6.180387,31.633333,31.633333,0.833333,0.773019,1,1,1
53,0.953701,8.214724,36.188679,34.358491,0.339744,1.983832,0.923077,1,1
0,0,0,0,0,0,0,0,0,1
212,0.9655,16.429449,42.396226,28.90566,0.37193,2.499269,0.633333,1,1
2,1,1.595769,31.5,31,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
184,0.964838,15.30608,22.375,37.978261,0.265512,3.186823,0.636364,1,1
1410,0.799504,42.3706,30.550355,22.820567,0.477966,3.285239,0.847458,1,1
51,0.762523,8.058239,30.882353,31.588235,0.566667,1.083319,0.9,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
1292,0.660532,40.558914,29,36.670279,0.520129,5.675795,0.851852,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
27,0.933895,5.86323,34.481481,32,0.6,1.236831,0.555556,1,1
0,0,0,0,0,0,0,0,0,1
15,0.71318,4.370194,31.533333,31.666667,0.75,0.720878,0.8,1,1
14,0.786387,4.222008,33.714286,32.428571,0.7,0.772369,0.8,1,1
35,0.833032,6.675581,30.971429,31.285714,0.583333,1.217668,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
9,0.860663,3.385138,32.111111,30.444444,0.75,0.51358,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
39,0.8803,7.046726,30.897436,33.435897,0.541667,1.18926,0.888889,1,1
65,0.977166,9.097284,27.815385,31.676923,0.369318,2.677256,0.363636,1,1
6,0.790569,2.763953,31.5,32,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
912,0.616253,34.076304,19.225877,23.723684,0.504983,5.768,0.976744,-2,1
140,0.796056,13.351162,32.6,31.442857,0.707071,1.161964,0.611111,1,1
40,0.922184,7.136496,33.275,31.95,0.571429,1.216481,0.7,1,1
0,0,0,0,0,0,0,0,0,1
44,0.991116,7.484821,33.454545,30.863636,0.385965,2.146394,0.315789,1,1
2,1,1.595769,33,32.5,1,0,0.5,1,1
849,0.95252,32.878266,35.103651,27.127208,0.376497,2.375453,0.745455,1,1
113,0.522759,11.994835,32.982301,31.353982,0.79021,1.056234,0.846154,1,1
934,0.747073,34.484862,31.0803,21.88758,0.508715,3.237026,0.705882,-1,1
4,0,2.256758,32.5,11.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
32,0.796708,6.383076,30.03125,33.03125,0.5,1.371613,1,1,1
5,0,2.523133,30,33,0.555556,0.509296,1,1,1
799,0.935309,31.895429,21.216521,21.003755,0.297247,4.145792,0.857143,1,1
13,0.523557,4.068429,31.615385,31.615385,0.8125,0.642201,1,1,1
8,0.612372,3.191538,50.875,44.125,0.888889,0.546802,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
41,0.899521,7.225152,32.195122,32.073171,0.5125,1.077016,0.8,1,1
27,0.984606,5.86323,37.074074,33.259259,0.45,1.508212,0.416667,1,1
0,0,0,0,0,0,0,0,0,1
43,0.939796,7.399277,32.186047,32.023256,0.716667,1.237975,0.416667,1,1
51,0.81396,8.058239,55.54902,47.372549,0.6375,1.11468,0.8,1,1
19,0.916862,4.918491,31.842105,32.157895,0.542857,0.878801,0.714286,1,1
22,0.800752,5.292567,31.590909,31.681818,0.611111,0.914396,1,1,1
0,0,0,0,0,0,0,0,0,1
24,0.932326,5.527906,31.625,31.875,0.6,1.058119,0.625,1,1
0,0,0,0,0,0,0,0,0,1
11,0.755929,3.74241,32,32,0.733333,0.674635,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
35,0.755837,6.675581,32.628571,30.971429,0.729167,1.009474,0.75,1,1
0,0,0,0,0,0,0,0,0,1
607,0.933337,27.800295,26.965404,29.601318,0.42507,2.5399,0.54902,1,1
21,0.975967,5.170883,49.952381,51.52381,0.375,0.478969,0.875,1,1
0,0,0,0,0,0,0,0,0,1
23,0.38399,5.411516,32.391304,31.521739,0.638889,0.811378,1,1,1
0,0,0,0,0,0,0,0,0,1
119,0.625868,12.309163,31.252101,35.428571,0.653846,1.213101,0.928571,1,1
4,0,2.256758,53.5,4.5,1,0.31831,1,1,1
1347,0.564744,41.413206,28.550854,23.207869,0.380724,5.934479,0.95082,0,1
59,0.921575,8.667245,32.084746,31.983051,0.648352,1.225423,0.538462,1,1
235,0.970524,17.297725,20.234043,33.582979,0.326389,2.572173,0.8,1,1
5,0.787091,2.523133,32.2,32,0.555556,0.502918,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.392953,5.046265,31.95,32.1,0.8,0.742098,1,1,1
0,0,0,0,0,0,0,0,0,1
210,0.993006,16.351768,32.928571,30.952381,0.195349,4.037792,0.581395,1,1
0,0,0,0,0,0,0,0,0,1
121,0.98847,12.412171,21.504132,35.38843,0.347701,2.838674,0.413793,1,1
568,0.951802,26.892379,26.989437,38.84331,0.374423,2.0861,0.902439,1,1
592,0.912102,27.45465,43.576014,33.331081,0.529517,1.897506,0.604651,1,1
0,0,0,0,0,0,0,0,0,1
66,0.988907,9.166996,36.575758,35.757576,0.242647,2.457693,0.941176,1,1
0,0,0,0,0,0,0,0,0,1
65,0.735659,9.097284,33,32.8,0.722222,0.929651,0.9,1,1
23,0.988561,5.411516,38.478261,36.869565,0.261364,1.776076,0.727273,1,1
2,1,1.595769,32,32.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
839,0.497577,32.684063,21.599523,41.943981,0.568428,2.264329,0.878049,1,1
295,0.952918,19.380549,19.257627,15.325424,0.29064,3.680755,0.828571,1,1
67,0.906041,9.236182,32.134328,31.671642,0.478571,1.472741,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
274,0.995706,18.677999,33.905109,30.124088,0.156661,5.126029,0.622642,1,1
166,0.983335,14.538149,23.012048,31.096386,0.425641,3.803775,0.25641,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
22,0.967673,5.292567,31.272727,35.5,0.733333,1.254262,0.3,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
28,0.963663,5.970821,33.571429,29.321429,0.4,1.148972,0.7,1,1
0,0,0,0,0,0,0,0,0,1
34,0.964128,6.579525,31.941176,31.323529,0.441558,1.431154,0.636364,1,1
183,0.971328,15.26443,45.68306,36.021858,0.237662,3.789809,0.628571,1,1
463,0.988784,24.279825,29.006479,31.814255,0.188211,4.260546,0.683333,1,1
8,0.57735,3.191538,31,31.5,0.666667,0.583178,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
56,0.961027,8.444016,33.767857,34.035714,0.363636,1.436907,0.785714,1,1
1221,0.912345,39.428739,27.534808,31.031941,0.417008,4.647463,0.786885,1,1
0,0,0,0,0,0,0,0,0,1
625,0.949523,28.209479,40.952,23.5456,0.293152,3.871162,0.788462,1,1
0,0,0,0,0,0,0,0,0,1
1027,0.896654,36.160987,29.261928,18.872444,0.465971,2.942119,0.655172,0,1
0,0,0,0,0,0,0,0,0,1
625,0.48811,28.209479,46.696,46.6224,0.394571,4.590994,0.818182,1,1
935,0.859483,34.503318,44.403209,30.71123,0.495233,2.557211,0.542373,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
108,0.708943,11.72646,32.157407,29.62963,0.701299,1.085636,0.785714,1,1
111,0.960272,11.888212,32.054054,30.324324,0.4625,1.985598,0.6,1,1
6,0.790569,2.763953,37,26.5,1,0.477465,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
12,0.816497,3.90882,32.666667,33.333333,0.75,0.695717,1,1,1
459,0.97054,24.174717,41.738562,34.359477,0.283859,2.792688,0.673469,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
215,0.946924,16.545286,43.95814,11.013953,0.597222,1.858991,0.4,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
71,0.792861,9.507892,33.225352,30.676056,0.739583,1.01831,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
19,0.901373,4.918491,33.368421,26.526316,0.678571,1.04933,0.571429,1,1
0,0,0,0,0,0,0,0,0,1
13,0.836166,4.068429,33,32,0.866667,0.717757,0.6,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
20,0.91878,5.046265,31.5,32,0.833333,0.975369,0.375,1,1
15,0.950854,4.370194,35.2,20.6,0.5,0.308148,0.833333,1,1
0,0,0,0,0,0,0,0,0,1
31,0.875299,6.282549,32.806452,30.096774,0.688889,1.016512,0.555556,1,1
848,0.573341,32.858897,28.601415,31.706368,0.395892,3.511402,0.823529,1,1
775,0.873719,31.412747,23.313548,20.788387,0.474877,2.734685,0.627451,0,1
243,0.994761,17.58969,30.251029,31.91358,0.18465,4.416055,0.595745,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
548,0.967842,26.414679,25.20073,31.490876,0.452893,4.128356,0.4,0,1
1034,0.639222,36.284014,29.175048,28.998066,0.764228,1.129659,0.804878,1,1
0,0,0,0,0,0,0,0,0,1
14,0.928333,4.222008,33,32.214286,0.666667,0.828235,0.428571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
176,0.995015,14.969641,27.875,29.852273,0.347826,4.257882,0.23913,1,1
1092,0.893869,37.287767,21.880037,22.373626,0.355932,5.020425,0.881356,1,1
26,0.895579,5.753627,32.5,30.5,0.541667,1.007381,0.75,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
25,0.848284,5.641896,30.84,31.2,0.595238,1.251488,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
535,0.843481,26.099486,34.138318,40.158879,0.491728,2.158639,0.941176,0,1
99,0.6261,11.227231,32.020202,31.161616,0.818182,0.936993,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
630,0.920244,28.322092,38.6,17.733333,0.4375,2.627442,0.711111,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
12,0.93279,3.90882,31.916667,32.333333,0.666667,0.807599,0.5,1,1
3,0.816497,1.95441,32.666667,31.333333,0.75,0.309208,1,1,1
795,0.515541,31.815491,15.812579,33.353459,0.469858,2.273584,0.765957,1,1
8,0.612372,3.191538,30.875,32.875,0.888889,0.546802,1,1,1
488,0.956307,24.926711,29.385246,25.30123,0.53159,3.059592,0.314815,1,1
86,0.99382,10.464158,23.360465,38.034884,0.191111,3.491419,0.72,1,1
1546,0.802021,44.366973,23.067917,28.445019,0.431362,9.282907,0.875,-2,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
391,0.816355,22.312254,28.048593,23.84399,0.473939,1.76993,0.757576,1,1
20,0.869033,5.046265,31.1,33,0.571429,0.933084,0.714286,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
4,0.790569,2.256758,31.25,31,0.666667,0.424876,0.666667,1,1
0,0,0,0,0,0,0,0,0,1
909,0.941749,34.020211,26.920792,40.276128,0.404,2.818759,0.9,1,1
0,0,0,0,0,0,0,0,0,1
259,0.992388,18.159544,32.092664,32.571429,0.383136,4.047098,0.25,1,1
7,0.832993,2.985411,34.571429,33.714286,0.583333,0.666489,0.75,1,1
0,0,0,0,0,0,0,0,0,1
13,0.523557,4.068429,32.384615,32.384615,0.8125,0.642201,1,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
676,0.915242,29.337858,24.424556,42.33432,0.317669,5.951687,0.678571,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
317,0.941578,20.09022,44.684543,37.694006,0.406932,2.78109,0.463415,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
89,0.942139,10.645108,30.303371,24.393258,0.523529,1.669679,0.588235,1,1
0,0,0,0,0,0,0,0,0,1
13,0.50814,4.068429,32.538462,32.153846,0.8125,0.717757,1,1,1
44,0.556916,7.484821,32.363636,32.431818,0.785714,0.867373,0.875,1,1
836,0.888263,32.625577,35.650718,40.784689,0.360345,5.313889,0.689655,0,1
285,0.970192,19.049233,35.65614,34.663158,0.39916,4.504391,0.27451,1,1
0,0,0,0,0,0,0,0,0,1
8,0.894427,3.191538,31.5,32.5,1,0.63662,0.5,1,1
0,0,0,0,0,0,0,0,0,1
168,0.952584,14.625466,27.386905,43.72619,0.428571,2.484704,0.5,1,1
118,0.975399,12.257335,37.525424,46.915254,0.191558,4.140429,0.785714,1,1
708,0.89293,30.024217,37.675141,28.827684,0.345703,4.210119,0.5,1,1
3,0.816497,1.95441,31.333333,30.666667,0.75,0.309208,1,1,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,31.5,31,1,0,0.5,1,1
45,0.716858,7.569398,32.866667,34.755556,0.714286,0.96117,0.777778,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
19,0.982365,4.918491,32.473684,31.842105,0.38,1.431162,0.5,1,1
5,0,2.523133,32,32,0.555556,0.509296,1,1,1
0,0,0,0,0,0,0,0,0,1
482,0.341018,24.772999,13.780083,16.041494,0.373065,4.805659,0.894737,1,1
0,0,0,0,0,0,0,0,0,1
66,0.96281,9.166996,25.090909,35.030303,0.4,1.799026,0.733333,1,1
60,0.587875,8.740387,54.433333,44.316667,0.6,1.621975,1,1,1
8,0.894427,3.191538,16.5,12.5,1,0.63662,0.5,1,1
4,0,2.256758,14.5,33.5,1,0.31831,1,1,1
2,1,1.595769,33.5,34,1,0,0.5,1,1
1135,0.390763,38.014825,26.340088,22.169163,0.290727,7.682189,0.953125,1,1
56,0.874501,8.444016,32,32.607143,0.56,1.241377,1,1,1
286,0.990452,19.082623,29.587413,36.27972,0.243819,3.832436,0.45098,1,1
4,0,2.256758,31.5,31.5,1,0.31831,1,1,1
0,0,0,0,0,0,0,0,0,1
14,0.863051,4.222008,32.857143,32.428571,0.7,0.666489,0.8,1,1
130,0.948818,12.865502,24.861538,29.561538,0.422078,1.859303,0.636364,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,40.5,0,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
1594,0.636906,45.050459,32.922208,37.363237,0.544399,3.450522,0.786885,0,1
58,0.95782,8.59348,29.965517,32.275862,0.552381,1.59935,0.466667,1,1
94,0.977689,10.940042,30.191489,33.638298,0.30719,2.132008,0.944444,1,1
156,0.989378,14.093451,31.160256,31.583333,0.444444,3.588223,0.230769,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
56,0.919007,8.444016,32.678571,31.303571,0.478632,1.544738,0.692308,1,1
0,0,0,0,0,0,0,0,0,1
969,0.830832,35.12505,31.721362,20.198142,0.492378,1.833969,0.854167,1,1
108,0.995996,11.72646,26.259259,27.083333,0.156522,3.980258,0.766667,1,1
2,1,1.595769,32,31.5,1,0,0.5,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
271,0.630708,18.575465,30.745387,33.494465,0.403274,2.471379,0.857143,1,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
2,1,1.595769,32.5,32,1,0,0.5,1,1
205,0.887717,16.155931,33.190244,34.517073,0.41,2.208427,0.8,1,1
0,0,0,0,0,0,0,0,0,1
150,0.880052,13.819766,30.286667,28.68,0.595238,1.236831,0.777778,1,1
146,0.846245,13.634257,31.493151,27.479452,0.521429,1.557499,0.7,1,1
42,0.982832,7.312733,27.142857,27.690476,0.291667,1.552763,1,1,1
0,0,0,0,0,0,0,0,0,1
29,0.796328,6.076508,29.068966,30.034483,0.604167,1.086616,0.75,1,1
15,0.972144,4.370194,29.133333,34.066667,0.428571,1.199324,0.714286,1,1
8,0.894427,3.191538,57.5,35.5,1,0.63662,0.5,1,1
1038,0.923362,36.354128,35.34104,25.114644,0.450521,1.835976,1,1,1
